Date,atm,Nearest_exp_straddle,Next_exp_straddle,spot_price,nearest_exp,second_exp,dte1,dte2,straddle_diff,Time,Datetime,weekday,Year
2021-01-01 00:00:00,31300,2328.2,3677.65,31350.15,2021-01-07 00:00:00,2021-01-14 00:00:00,6,13,1349.45,09:55:00,2021-01-01 09:55:00,Friday,2021
2021-01-01 00:00:00,31300,2308.55,3605,31238.15,2021-01-07 00:00:00,2021-01-14 00:00:00,6,13,1296.45,12:05:00,2021-01-01 12:05:00,Friday,2021
2021-01-01 00:00:00,31300,2191.35,3367.4,31224.7,2021-01-07 00:00:00,2021-01-14 00:00:00,6,13,1176.05,15:25:00,2021-01-01 15:25:00,Friday,2021
2021-01-01 00:00:00,31300,2177.5,3470.55,31201.4,2021-01-07 00:00:00,2021-01-14 00:00:00,6,13,1293.05,15:30:00,2021-01-01 15:30:00,Friday,2021
2021-01-04 00:00:00,31400,1896.05,3144.25,31393.85,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1248.2,09:25:00,2021-01-04 09:25:00,Monday,2021
2021-01-04 00:00:00,31400,1865.55,3143,31460.05,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1277.45,09:35:00,2021-01-04 09:35:00,Monday,2021
2021-01-04 00:00:00,31400,1853.65,3092.35,31457.95,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1238.7,09:45:00,2021-01-04 09:45:00,Monday,2021
2021-01-04 00:00:00,31400,1848.6,3091.3,31453.65,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1242.7,09:55:00,2021-01-04 09:55:00,Monday,2021
2021-01-04 00:00:00,31400,1845.85,3066.35,31475.9,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1220.5,10:05:00,2021-01-04 10:05:00,Monday,2021
2021-01-04 00:00:00,31400,1818.65,3049.2,31428.05,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1230.55,10:15:00,2021-01-04 10:15:00,Monday,2021
2021-01-04 00:00:00,31400,1816.3,3062.55,31431.8,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1246.25,10:25:00,2021-01-04 10:25:00,Monday,2021
2021-01-04 00:00:00,31400,1827.55,3072.05,31405.85,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1244.5,10:35:00,2021-01-04 10:35:00,Monday,2021
2021-01-04 00:00:00,31400,1809.6,3082.5,31389.15,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1272.9,10:45:00,2021-01-04 10:45:00,Monday,2021
2021-01-04 00:00:00,31400,1969,3235.45,31253.15,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1266.45,10:55:00,2021-01-04 10:55:00,Monday,2021
2021-01-04 00:00:00,31400,2323.55,3469.45,30962.8,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1145.9,11:05:00,2021-01-04 11:05:00,Monday,2021
2021-01-04 00:00:00,31400,2112.75,3282.4,31100.95,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1169.65,11:15:00,2021-01-04 11:15:00,Monday,2021
2021-01-04 00:00:00,31400,2131.65,3343.35,31076.3,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1211.7,11:25:00,2021-01-04 11:25:00,Monday,2021
2021-01-04 00:00:00,31400,1967.5,3178.95,31197.8,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1211.45,11:35:00,2021-01-04 11:35:00,Monday,2021
2021-01-04 00:00:00,31400,1955.2,3174.45,31202.8,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1219.25,11:45:00,2021-01-04 11:45:00,Monday,2021
2021-01-04 00:00:00,31400,1979.4,3183.65,31147.85,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1204.25,11:55:00,2021-01-04 11:55:00,Monday,2021
2021-01-04 00:00:00,31400,1952.9,3198.7,31144.75,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1245.8,12:15:00,2021-01-04 12:15:00,Monday,2021
2021-01-04 00:00:00,31400,1981.1,3209.3,31119.35,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1228.2,12:25:00,2021-01-04 12:25:00,Monday,2021
2021-01-04 00:00:00,31400,1904.25,3147.15,31182.45,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1242.9,12:35:00,2021-01-04 12:35:00,Monday,2021
2021-01-04 00:00:00,31400,1850.3,3075.95,31221.35,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1225.65,12:45:00,2021-01-04 12:45:00,Monday,2021
2021-01-04 00:00:00,31400,1853.25,3113.45,31187.35,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1260.2,12:55:00,2021-01-04 12:55:00,Monday,2021
2021-01-04 00:00:00,31400,1906.85,3147.2,31146,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1240.35,13:05:00,2021-01-04 13:05:00,Monday,2021
2021-01-04 00:00:00,31400,1817.15,3067.55,31238.5,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1250.4,13:35:00,2021-01-04 13:35:00,Monday,2021
2021-01-04 00:00:00,31400,1844,3110.3,31208.85,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1266.3,13:45:00,2021-01-04 13:45:00,Monday,2021
2021-01-04 00:00:00,31400,2039.85,3259.45,31099.75,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1219.6,14:05:00,2021-01-04 14:05:00,Monday,2021
2021-01-04 00:00:00,31400,1960.05,3199.05,31129.3,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1239,14:15:00,2021-01-04 14:15:00,Monday,2021
2021-01-04 00:00:00,31400,1971.2,3190.45,31118.45,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1219.25,14:25:00,2021-01-04 14:25:00,Monday,2021
2021-01-04 00:00:00,31400,1920,3131.35,31137.3,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1211.35,14:35:00,2021-01-04 14:35:00,Monday,2021
2021-01-04 00:00:00,31400,1916.3,3133.5,31147.6,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1217.2,14:45:00,2021-01-04 14:45:00,Monday,2021
2021-01-04 00:00:00,31400,1882.25,3106.6,31178.5,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1224.35,14:55:00,2021-01-04 14:55:00,Monday,2021
2021-01-04 00:00:00,31400,1890.1,3092.3,31200,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1202.2,15:05:00,2021-01-04 15:05:00,Monday,2021
2021-01-04 00:00:00,31400,1890.9,3107.25,31198.75,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1216.35,15:15:00,2021-01-04 15:15:00,Monday,2021
2021-01-04 00:00:00,31400,1816.85,3073.6,31266.2,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1256.75,15:25:00,2021-01-04 15:25:00,Monday,2021
2021-01-04 00:00:00,31400,1789.65,3047,31275.15,2021-01-07 00:00:00,2021-01-14 00:00:00,3,10,1257.35,15:30:00,2021-01-04 15:30:00,Monday,2021
2021-01-05 00:00:00,31000,1685.9,3032.75,31029.55,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1346.85,09:25:00,2021-01-05 09:25:00,Tuesday,2021
2021-01-05 00:00:00,31000,1735.65,3034.4,31115.25,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1298.75,09:35:00,2021-01-05 09:35:00,Tuesday,2021
2021-01-05 00:00:00,31000,1744.5,3075.85,31129,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1331.35,09:45:00,2021-01-05 09:45:00,Tuesday,2021
2021-01-05 00:00:00,31000,1748.85,3090.4,31152.4,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1341.55,09:55:00,2021-01-05 09:55:00,Tuesday,2021
2021-01-05 00:00:00,31000,1697.1,3059.9,31088.15,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1362.8,10:05:00,2021-01-05 10:05:00,Tuesday,2021
2021-01-05 00:00:00,31000,1688.85,3052.1,31051.95,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1363.25,10:15:00,2021-01-05 10:15:00,Tuesday,2021
2021-01-05 00:00:00,31000,1695.25,3046.5,31118.05,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1351.25,10:25:00,2021-01-05 10:25:00,Tuesday,2021
2021-01-05 00:00:00,31000,1680.15,3019.6,31148.05,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1339.45,10:35:00,2021-01-05 10:35:00,Tuesday,2021
2021-01-05 00:00:00,31000,1671.85,3039.65,31157.55,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1367.8,10:45:00,2021-01-05 10:45:00,Tuesday,2021
2021-01-05 00:00:00,31000,1717.3,3061.65,31232.3,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1344.35,10:55:00,2021-01-05 10:55:00,Tuesday,2021
2021-01-05 00:00:00,31000,1713.55,3078.9,31241.2,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1365.35,11:05:00,2021-01-05 11:05:00,Tuesday,2021
2021-01-05 00:00:00,31000,1840.2,3139.7,31325.3,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1299.5,11:15:00,2021-01-05 11:15:00,Tuesday,2021
2021-01-05 00:00:00,31000,1889.4,3158.35,31373.3,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1268.95,11:25:00,2021-01-05 11:25:00,Tuesday,2021
2021-01-05 00:00:00,31000,1923.4,3201.65,31376.4,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1278.25,11:35:00,2021-01-05 11:35:00,Tuesday,2021
2021-01-05 00:00:00,31000,1918.2,3169.9,31368.95,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1251.7,12:15:00,2021-01-05 12:15:00,Tuesday,2021
2021-01-05 00:00:00,31000,1965.8,3197.6,31398.35,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1231.8,12:35:00,2021-01-05 12:35:00,Tuesday,2021
2021-01-05 00:00:00,31000,1908.15,3163.5,31335.7,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1255.35,13:15:00,2021-01-05 13:15:00,Tuesday,2021
2021-01-05 00:00:00,31000,1883.15,3158.3,31312.8,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1275.15,13:25:00,2021-01-05 13:25:00,Tuesday,2021
2021-01-05 00:00:00,31000,1916.55,3178.1,31359.85,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1261.55,13:35:00,2021-01-05 13:35:00,Tuesday,2021
2021-01-05 00:00:00,31000,2027.9,3233.6,31457.7,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1205.7,13:45:00,2021-01-05 13:45:00,Tuesday,2021
2021-01-05 00:00:00,31000,2043.05,3284.95,31443.1,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1241.9,13:55:00,2021-01-05 13:55:00,Tuesday,2021
2021-01-05 00:00:00,31000,2270.8,3518.1,31550.75,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1247.3,14:05:00,2021-01-05 14:05:00,Tuesday,2021
2021-01-05 00:00:00,31000,2348.6,3453.75,31623.6,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1105.15,14:15:00,2021-01-05 14:15:00,Tuesday,2021
2021-01-05 00:00:00,31000,2420.45,3437.9,31650.2,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1017.45,14:25:00,2021-01-05 14:25:00,Tuesday,2021
2021-01-05 00:00:00,31000,2635.4,3600.25,31733.35,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,964.85,14:35:00,2021-01-05 14:35:00,Tuesday,2021
2021-01-05 00:00:00,31000,2553.25,3573.8,31685.2,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1020.55,14:45:00,2021-01-05 14:45:00,Tuesday,2021
2021-01-05 00:00:00,31000,2577.4,3591.1,31703.75,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1013.7,14:55:00,2021-01-05 14:55:00,Tuesday,2021
2021-01-05 00:00:00,31000,2573.45,3587.65,31711.45,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1014.2,15:15:00,2021-01-05 15:15:00,Tuesday,2021
2021-01-05 00:00:00,31000,2600.65,3606.6,31729.35,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1005.95,15:25:00,2021-01-05 15:25:00,Tuesday,2021
2021-01-05 00:00:00,31000,2583.25,3591.15,31705.6,2021-01-07 00:00:00,2021-01-14 00:00:00,2,9,1007.9,15:30:00,2021-01-05 15:30:00,Tuesday,2021
2021-01-06 00:00:00,31800,1393.45,3007.1,31844.75,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1613.65,09:25:00,2021-01-06 09:25:00,Wednesday,2021
2021-01-06 00:00:00,31800,1369.45,2936.9,31812.65,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1567.45,09:35:00,2021-01-06 09:35:00,Wednesday,2021
2021-01-06 00:00:00,31800,1376,2929.45,31870.1,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1553.45,09:45:00,2021-01-06 09:45:00,Wednesday,2021
2021-01-06 00:00:00,31800,1379.1,2946.25,31855.75,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1567.15,09:55:00,2021-01-06 09:55:00,Wednesday,2021
2021-01-06 00:00:00,31800,1371.25,2870.65,31839.6,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1499.4,10:05:00,2021-01-06 10:05:00,Wednesday,2021
2021-01-06 00:00:00,31800,1348.2,2856.3,31853.75,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1508.1,10:15:00,2021-01-06 10:15:00,Wednesday,2021
2021-01-06 00:00:00,31800,1347.55,2872.9,31823.5,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1525.35,10:25:00,2021-01-06 10:25:00,Wednesday,2021
2021-01-06 00:00:00,31800,1339.8,2893,31799.2,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1553.2,10:35:00,2021-01-06 10:35:00,Wednesday,2021
2021-01-06 00:00:00,31800,1335.5,2881,31852.1,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1545.5,10:45:00,2021-01-06 10:45:00,Wednesday,2021
2021-01-06 00:00:00,31800,1322.7,2870.2,31844.7,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1547.5,10:55:00,2021-01-06 10:55:00,Wednesday,2021
2021-01-06 00:00:00,31800,1298.2,2888.15,31861.7,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1589.95,11:05:00,2021-01-06 11:05:00,Wednesday,2021
2021-01-06 00:00:00,31800,1306,2901.95,31864.65,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1595.95,11:15:00,2021-01-06 11:15:00,Wednesday,2021
2021-01-06 00:00:00,31800,1317.1,2901.45,31832.65,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1584.35,11:25:00,2021-01-06 11:25:00,Wednesday,2021
2021-01-06 00:00:00,31800,1311.75,2887.35,31814.1,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1575.6,11:35:00,2021-01-06 11:35:00,Wednesday,2021
2021-01-06 00:00:00,31800,1307.05,2905.1,31816.9,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1598.05,11:45:00,2021-01-06 11:45:00,Wednesday,2021
2021-01-06 00:00:00,31800,1310.85,2934.85,31806.3,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1624,11:55:00,2021-01-06 11:55:00,Wednesday,2021
2021-01-06 00:00:00,31800,1292.35,2905.6,31826.75,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1613.25,12:05:00,2021-01-06 12:05:00,Wednesday,2021
2021-01-06 00:00:00,31800,1288.8,2910.75,31855.4,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1621.95,12:15:00,2021-01-06 12:15:00,Wednesday,2021
2021-01-06 00:00:00,31800,1339.8,2957.45,31935.3,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1617.65,12:25:00,2021-01-06 12:25:00,Wednesday,2021
2021-01-06 00:00:00,31800,1373.2,2960.25,31960.85,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1587.05,12:35:00,2021-01-06 12:35:00,Wednesday,2021
2021-01-06 00:00:00,31800,1363.9,2960.35,31927.4,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1596.45,12:45:00,2021-01-06 12:45:00,Wednesday,2021
2021-01-06 00:00:00,31800,1373.6,2968.65,31952.25,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1595.05,12:55:00,2021-01-06 12:55:00,Wednesday,2021
2021-01-06 00:00:00,31800,1357.05,2951.25,31960.9,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1594.2,13:05:00,2021-01-06 13:05:00,Wednesday,2021
2021-01-06 00:00:00,31800,1302.95,2911.85,31847.05,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1608.9,13:15:00,2021-01-06 13:15:00,Wednesday,2021
2021-01-06 00:00:00,31800,1317.6,2929.8,31942.75,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1612.2,13:25:00,2021-01-06 13:25:00,Wednesday,2021
2021-01-06 00:00:00,31800,1291.8,2939.5,31906.65,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1647.7,13:35:00,2021-01-06 13:35:00,Wednesday,2021
2021-01-06 00:00:00,31800,1288.5,2941.75,31816.15,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1653.25,13:45:00,2021-01-06 13:45:00,Wednesday,2021
2021-01-06 00:00:00,31800,1317.2,2878.8,31732.75,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1561.6,13:55:00,2021-01-06 13:55:00,Wednesday,2021
2021-01-06 00:00:00,31800,1304.25,2973.8,31756.4,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1669.55,14:05:00,2021-01-06 14:05:00,Wednesday,2021
2021-01-06 00:00:00,31800,1368.45,2921.7,31646.25,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1553.25,14:15:00,2021-01-06 14:15:00,Wednesday,2021
2021-01-06 00:00:00,31800,1272.05,2978.85,31720.25,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1706.8,14:25:00,2021-01-06 14:25:00,Wednesday,2021
2021-01-06 00:00:00,31800,1294.4,2947.45,31669.95,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1653.05,14:35:00,2021-01-06 14:35:00,Wednesday,2021
2021-01-06 00:00:00,31800,1184.9,2901.2,31854.3,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1716.3,14:45:00,2021-01-06 14:45:00,Wednesday,2021
2021-01-06 00:00:00,31800,1130,2902.6,31835.55,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1772.6,14:55:00,2021-01-06 14:55:00,Wednesday,2021
2021-01-06 00:00:00,31800,1111.15,2859.4,31838.45,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1748.25,15:05:00,2021-01-06 15:05:00,Wednesday,2021
2021-01-06 00:00:00,31800,1125,2848.6,31825.3,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1723.6,15:15:00,2021-01-06 15:15:00,Wednesday,2021
2021-01-06 00:00:00,31800,1066.2,2845.15,31737.7,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1778.95,15:25:00,2021-01-06 15:25:00,Wednesday,2021
2021-01-06 00:00:00,31800,1025.95,2835.65,31739.4,2021-01-07 00:00:00,2021-01-14 00:00:00,1,8,1809.7,15:30:00,2021-01-06 15:30:00,Wednesday,2021
2021-01-07 00:00:00,32100,768.75,2572.6,32128.65,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1803.85,09:25:00,2021-01-07 09:25:00,Thursday,2021
2021-01-07 00:00:00,32100,725,2566,32093.55,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1841,09:35:00,2021-01-07 09:35:00,Thursday,2021
2021-01-07 00:00:00,32100,732.6,2548.9,32066.5,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1816.3,09:45:00,2021-01-07 09:45:00,Thursday,2021
2021-01-07 00:00:00,32100,736.45,2572.85,32034.3,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1836.4,09:55:00,2021-01-07 09:55:00,Thursday,2021
2021-01-07 00:00:00,32100,733.35,2569.9,32001.95,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1836.55,10:05:00,2021-01-07 10:05:00,Thursday,2021
2021-01-07 00:00:00,32100,715.9,2544.55,32004.05,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1828.65,10:15:00,2021-01-07 10:15:00,Thursday,2021
2021-01-07 00:00:00,32100,746.6,2533,31977.15,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1786.4,10:25:00,2021-01-07 10:25:00,Thursday,2021
2021-01-07 00:00:00,32100,748.2,2506.75,31959,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1758.55,10:35:00,2021-01-07 10:35:00,Thursday,2021
2021-01-07 00:00:00,32100,715.8,2514.35,31981.4,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1798.55,10:45:00,2021-01-07 10:45:00,Thursday,2021
2021-01-07 00:00:00,32100,666.7,2530.7,32039.25,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1864,10:55:00,2021-01-07 10:55:00,Thursday,2021
2021-01-07 00:00:00,32100,667.45,2528.05,32018.8,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1860.6,11:05:00,2021-01-07 11:05:00,Thursday,2021
2021-01-07 00:00:00,32100,661.3,2531.75,32036.25,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1870.45,11:15:00,2021-01-07 11:15:00,Thursday,2021
2021-01-07 00:00:00,32100,634.65,2510.15,32053.55,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1875.5,11:25:00,2021-01-07 11:25:00,Thursday,2021
2021-01-07 00:00:00,32100,632.3,2500.05,32059.45,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1867.75,11:35:00,2021-01-07 11:35:00,Thursday,2021
2021-01-07 00:00:00,32100,648.35,2494.85,32025.65,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1846.5,11:45:00,2021-01-07 11:45:00,Thursday,2021
2021-01-07 00:00:00,32100,638.05,2522.15,32034.85,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1884.1,11:55:00,2021-01-07 11:55:00,Thursday,2021
2021-01-07 00:00:00,32100,612.75,2498.9,32065.1,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1886.15,12:05:00,2021-01-07 12:05:00,Thursday,2021
2021-01-07 00:00:00,32100,610.8,2480.7,32072.3,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1869.9,12:15:00,2021-01-07 12:15:00,Thursday,2021
2021-01-07 00:00:00,32100,615.4,2494.75,32046.85,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1879.35,12:25:00,2021-01-07 12:25:00,Thursday,2021
2021-01-07 00:00:00,32100,565.7,2488.25,32144.9,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1922.55,12:35:00,2021-01-07 12:35:00,Thursday,2021
2021-01-07 00:00:00,32100,559.7,2496.95,32151.1,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1937.25,12:45:00,2021-01-07 12:45:00,Thursday,2021
2021-01-07 00:00:00,32100,552.75,2515.5,32144.15,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1962.75,12:55:00,2021-01-07 12:55:00,Thursday,2021
2021-01-07 00:00:00,32100,510.65,2476.2,32124.25,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1965.55,13:05:00,2021-01-07 13:05:00,Thursday,2021
2021-01-07 00:00:00,32100,507.75,2508.5,32154.65,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,2000.75,13:15:00,2021-01-07 13:15:00,Thursday,2021
2021-01-07 00:00:00,32100,492.4,2508.3,32129.35,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,2015.9,13:25:00,2021-01-07 13:25:00,Thursday,2021
2021-01-07 00:00:00,32100,478.3,2486.4,32054.55,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,2008.1,13:35:00,2021-01-07 13:35:00,Thursday,2021
2021-01-07 00:00:00,32100,443.8,2460.9,32068.5,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,2017.1,13:45:00,2021-01-07 13:45:00,Thursday,2021
2021-01-07 00:00:00,32100,420.85,2492.6,32074.55,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,2071.75,13:55:00,2021-01-07 13:55:00,Thursday,2021
2021-01-07 00:00:00,32100,398.3,2492.75,32071.45,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,2094.45,14:05:00,2021-01-07 14:05:00,Thursday,2021
2021-01-07 00:00:00,32100,369.5,2468.8,32103.4,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,2099.3,14:15:00,2021-01-07 14:15:00,Thursday,2021
2021-01-07 00:00:00,32100,337.05,2454.8,32103.5,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,2117.75,14:25:00,2021-01-07 14:25:00,Thursday,2021
2021-01-07 00:00:00,32100,323.7,2440,32115.2,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,2116.3,14:35:00,2021-01-07 14:35:00,Thursday,2021
2021-01-07 00:00:00,32100,299.05,2389.35,32064,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,2090.3,14:45:00,2021-01-07 14:45:00,Thursday,2021
2021-01-07 00:00:00,32100,275.55,2360.55,32059.6,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,2085,14:55:00,2021-01-07 14:55:00,Thursday,2021
2021-01-07 00:00:00,32100,335.3,2404.05,31997.05,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,2068.75,15:05:00,2021-01-07 15:05:00,Thursday,2021
2021-01-07 00:00:00,32100,455.05,2349.6,31943.8,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1894.55,15:15:00,2021-01-07 15:15:00,Thursday,2021
2021-01-07 00:00:00,32100,438.75,2408.6,31948.4,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1969.85,15:25:00,2021-01-07 15:25:00,Thursday,2021
2021-01-07 00:00:00,32100,435.15,2398.2,31971.5,2021-01-07 00:00:00,2021-01-14 00:00:00,0,7,1963.05,15:30:00,2021-01-07 15:30:00,Thursday,2021
2021-01-08 00:00:00,32200,2198.1,3460.5,32185.6,2021-01-14 00:00:00,2021-01-21 00:00:00,6,13,1262.4,10:15:00,2021-01-08 10:15:00,Friday,2021
2021-01-08 00:00:00,32200,2210.6,3432.3,32104.65,2021-01-14 00:00:00,2021-01-21 00:00:00,6,13,1221.7,12:05:00,2021-01-08 12:05:00,Friday,2021
2021-01-08 00:00:00,32200,2276.2,3522.15,32057,2021-01-14 00:00:00,2021-01-21 00:00:00,6,13,1245.95,13:45:00,2021-01-08 13:45:00,Friday,2021
2021-01-08 00:00:00,32200,2147.9,3413.1,32123.15,2021-01-14 00:00:00,2021-01-21 00:00:00,6,13,1265.2,14:55:00,2021-01-08 14:55:00,Friday,2021
2021-01-08 00:00:00,32200,2191.15,3436.3,32077.45,2021-01-14 00:00:00,2021-01-21 00:00:00,6,13,1245.15,15:05:00,2021-01-08 15:05:00,Friday,2021
2021-01-08 00:00:00,32200,2172.05,3459.35,32100.5,2021-01-14 00:00:00,2021-01-21 00:00:00,6,13,1287.3,15:25:00,2021-01-08 15:25:00,Friday,2021
